Customer ID,Customer Name,Segment,Region,State,City,Total_Orders,Total_Sales,Total_Profit,Avg_Discount,Last_Order_Date,Customer_Status,Record_Version
AJ-10945,Ashley Jarboe,Consumer,South,North Carolina,Wilmington,1,19.46,3.4,0.2,3/3/2014,Active,1
AJ-10945,Ashley Jarboe,Consumer,West,Arizona,Chandler,1,9.34,1.87,0.2,10/6/2017,Active,1
AJ-10945,Ashley Jarboe,Consumer,West,California,Los Angeles,1,50.0,10.5,0.0,12/14/2015,Active,1
AJ-10945,Ashley Jarboe,Consumer,West,California,San Francisco,1,45.28,15.4,0.0,11/28/2015,Active,1
AJ-10960,Astrea Jones,Consumer,East,New York,New York City,1,158.39,43.58,0.1,12/30/2014,Active,1
AJ-10960,Astrea Jones,Consumer,East,New York,Rochester,1,460.22,14.08,0.0,9/14/2014,Active,1
AJ-10960,Astrea Jones,Consumer,West,California,San Diego,1,10.64,2.77,0.0,10/17/2017,Active,1
AM-10360,Alice McCarthy,Corporate,Central,Nebraska,Omaha,1,15.36,7.68,0.0,10/6/2014,Active,1
AM-10360,Alice McCarthy,Corporate,Central,Texas,Grand Prairie,1,57.24,9.98,0.2,7/16/2016,Active,1
AM-10360,Alice McCarthy,Corporate,East,Ohio,Cleveland,1,129.83,-59.91,0.35,5/28/2017,Active,1
AM-10360,Alice McCarthy,Corporate,West,California,Los Angeles,2,611.58,237.24,0.057,3/23/2015,Active,1
AM-10705,Anne McFarland,Consumer,Central,Illinois,Des Plaines,1,383.84,47.98,0.2,4/4/2017,Active,1
AM-10705,Anne McFarland,Consumer,East,Rhode Island,Cranston,1,2116.51,472.08,0.043,10/31/2014,Active,1
AM-10705,Anne McFarland,Consumer,South,Alabama,Auburn,1,1264.14,207.26,0.0,9/18/2016,Active,1
AM-10705,Anne McFarland,Consumer,South,North Carolina,Jacksonville,1,13.09,-10.04,0.7,9/13/2015,Active,1
AM-10705,Anne McFarland,Consumer,South,Virginia,Salem,1,951.98,195.57,0.0,7/21/2017,Active,1
AM-10705,Anne McFarland,Consumer,West,California,Los Angeles,1,17.48,8.22,0.0,9/25/2015,Active,1
AM-10705,Anne McFarland,Consumer,West,Nevada,Las Vegas,1,45.58,16.52,0.2,9/20/2015,Active,1
AM-10705,Anne McFarland,Consumer,West,Washington,Seattle,1,871.4,148.14,0.0,6/25/2017,Active,1
AO-10810,Anthony O'Donnell,Corporate,West,California,Los Angeles,1,161.28,12.1,0.2,8/16/2016,Active,1
AP-10720,Anne Pryor,Home Office,Central,Texas,Frisco,1,27.17,-1.36,0.2,11/22/2015,Active,1
AP-10720,Anne Pryor,Home Office,East,Massachusetts,Malden,1,188.7,20.85,0.0,9/8/2016,Active,1
AP-10720,Anne Pryor,Home Office,East,New York,New York City,2,299.45,43.57,0.2,3/3/2014,Active,1
AP-10720,Anne Pryor,Home Office,East,Pennsylvania,Philadelphia,1,25.63,3.84,0.2,9/19/2016,Active,1
AP-10720,Anne Pryor,Home Office,South,Alabama,Florence,1,4.98,2.44,0.0,5/23/2016,Active,1
AP-10720,Anne Pryor,Home Office,South,Florida,Fort Lauderdale,1,74.32,-11.4,0.45,10/21/2016,Active,1
AP-10720,Anne Pryor,Home Office,West,California,Los Angeles,1,1018.3,227.84,0.114,12/6/2016,Active,1
AP-10915,Arthur Prichep,Consumer,South,Florida,Palm Coast,1,24.45,8.86,0.2,9/3/2017,Active,1
AP-10915,Arthur Prichep,Consumer,South,Georgia,Columbus,1,12.84,3.72,0.0,4/16/2016,Active,1
AP-10915,Arthur Prichep,Consumer,South,Kentucky,Henderson,1,903.77,183.62,0.0,11/3/2016,Active,1
AP-10915,Arthur Prichep,Consumer,South,South Carolina,Rock Hill,1,11.85,3.79,0.0,10/24/2014,Active,1
AP-10915,Arthur Prichep,Consumer,West,California,Los Angeles,3,1295.04,369.67,0.04,9/29/2014,Active,1
AP-10915,Arthur Prichep,Consumer,West,Colorado,Denver,1,424.38,98.58,0.2,8/23/2014,Active,1
AP-10915,Arthur Prichep,Consumer,West,Colorado,Fort Collins,1,228.57,-240.18,0.45,9/23/2017,Active,1
AP-10915,Arthur Prichep,Consumer,West,Washington,Seattle,1,422.66,151.24,0.04,12/10/2016,Active,1
AR-10345,Alex Russell,Corporate,Central,Texas,Austin,1,179.89,-2.57,0.3,9/10/2015,Active,1
AR-10345,Alex Russell,Corporate,Central,Texas,Houston,1,85.2,20.24,0.2,9/8/2017,Active,1
AR-10345,Alex Russell,Corporate,East,Massachusetts,Lawrence,1,14.88,3.72,0.0,9/10/2017,Active,1
AR-10345,Alex Russell,Corporate,East,Pennsylvania,Philadelphia,1,775.73,-242.44,0.4,12/30/2014,Active,1
AR-10405,Allen Rosenblatt,Corporate,Central,Michigan,Trenton,1,41.28,19.81,0.0,5/20/2017,Active,1
AR-10405,Allen Rosenblatt,Corporate,East,Massachusetts,Franklin,1,1488.42,-297.68,0.3,8/27/2017,Active,1
AR-10405,Allen Rosenblatt,Corporate,East,New York,New York City,1,200.94,56.29,0.0,6/19/2017,Active,1
AR-10405,Allen Rosenblatt,Corporate,South,Mississippi,Hattiesburg,1,239.7,105.47,0.0,7/31/2015,Active,1
AR-10405,Allen Rosenblatt,Corporate,West,California,Los Angeles,1,265.78,17.35,0.2,10/3/2014,Active,1
AR-10510,Andrew Roberts,Consumer,Central,Oklahoma,Tulsa,1,10.8,5.18,0.0,12/16/2017,Active,1
AR-10510,Andrew Roberts,Consumer,East,New York,New York City,1,89.97,18.89,0.0,12/26/2016,Active,1
AR-10510,Andrew Roberts,Consumer,East,Ohio,Columbus,1,26.14,1.96,0.2,5/2/2014,Active,1
AR-10510,Andrew Roberts,Consumer,East,Pennsylvania,Philadelphia,1,79.64,-10.36,0.433,5/23/2014,Active,1
AR-10510,Andrew Roberts,Consumer,West,California,Los Angeles,1,58.32,27.99,0.0,8/31/2015,Active,1
AR-10540,Andy Reiter,Consumer,Central,Michigan,Jackson,1,5802.7,2602.09,0.0,1/16/2017,Active,1
AR-10540,Andy Reiter,Consumer,East,Massachusetts,Quincy,1,14.94,7.02,0.0,11/22/2015,Active,1
AR-10540,Andy Reiter,Consumer,East,New York,New York City,1,17.88,5.59,0.2,12/24/2017,Active,1
AR-10540,Andy Reiter,Consumer,East,Rhode Island,Woonsocket,1,52.96,20.12,0.0,11/25/2014,Active,1
AR-10540,Andy Reiter,Consumer,West,California,Los Angeles,1,692.73,240.26,0.1,4/11/2015,Active,1
AR-10540,Andy Reiter,Consumer,West,California,San Francisco,1,27.24,9.53,0.2,9/29/2016,Active,1
AR-10570,Anemone Ratner,Consumer,South,Georgia,Columbus,1,88.15,32.63,0.0,7/14/2016,Active,1
AR-10825,Anthony Rawles,Corporate,Central,Texas,Austin,1,347.8,-24.84,0.3,9/5/2016,Active,1
AR-10825,Anthony Rawles,Corporate,East,New York,Long Beach,1,19.44,9.33,0.0,3/8/2015,Active,1
AR-10825,Anthony Rawles,Corporate,East,New York,New York City,1,361.04,63.15,0.033,7/20/2017,Active,1
AR-10825,Anthony Rawles,Corporate,East,Ohio,Columbus,1,384.59,-81.73,0.2,11/2/2017,Active,1
AR-10825,Anthony Rawles,Corporate,West,California,Concord,1,1629.71,123.65,0.1,7/21/2017,Active,1
AR-10825,Anthony Rawles,Corporate,West,California,Los Angeles,1,32.4,10.37,0.0,6/30/2014,Active,1
AR-10825,Anthony Rawles,Corporate,West,Washington,Seattle,1,1115.17,334.55,0.0,6/14/2016,Active,1
AR-10825,Anthony Rawles,Corporate,West,Washington,Vancouver,1,633.18,60.35,0.067,12/11/2016,Active,1
AS-10045,Aaron Smayling,Corporate,Central,Texas,Austin,1,1476.27,-251.3,0.3,8/1/2017,Active,1
AS-10045,Aaron Smayling,Corporate,East,New York,New York City,1,65.78,32.23,0.0,7/27/2014,Active,1
AS-10045,Aaron Smayling,Corporate,South,North Carolina,Jacksonville,1,740.21,-61.52,0.633,1/2/2017,Active,1
AS-10045,Aaron Smayling,Corporate,South,Virginia,Arlington,1,31.4,7.85,0.0,3/28/2016,Active,1
AS-10045,Aaron Smayling,Corporate,West,California,Pasadena,1,171.29,-6.42,0.2,10/3/2017,Active,1
AS-10045,Aaron Smayling,Corporate,West,California,San Francisco,1,477.67,84.29,0.15,9/25/2016,Active,1
AS-10045,Aaron Smayling,Corporate,West,Oregon,Redmond,1,88.07,-58.72,0.7,9/4/2017,Active,1
AS-10090,Adam Shillingsburg,Consumer,Central,Illinois,Chicago,1,7.91,-1.14,0.5,9/11/2016,Active,1
AS-10090,Adam Shillingsburg,Consumer,Central,Missouri,Springfield,2,1207.76,280.76,0.0,4/1/2017,Active,1
AS-10090,Adam Shillingsburg,Consumer,Central,Texas,Irving,1,36.65,-5.19,0.2,5/2/2016,Active,1
AS-10090,Adam Shillingsburg,Consumer,East,New York,New York City,2,1270.26,155.02,0.129,9/22/2014,Active,1
AS-10090,Adam Shillingsburg,Consumer,East,Pennsylvania,Philadelphia,1,684.11,-378.93,0.4,9/16/2017,Active,1
AS-10090,Adam Shillingsburg,Consumer,South,Virginia,Charlottesville,1,34.65,10.4,0.0,12/2/2017,Active,1
AS-10090,Adam Shillingsburg,Consumer,West,California,San Diego,1,13.97,3.63,0.0,12/24/2014,Active,1
AS-10135,Adrian Shami,Home Office,East,New York,New York City,1,54.64,20.34,0.1,11/19/2017,Active,1
AS-10135,Adrian Shami,Home Office,West,Washington,Auburn,1,4.18,1.5,0.0,11/13/2016,Active,1
AS-10225,Alan Schoenberger,Corporate,East,New York,New York City,1,26.8,12.86,0.0,5/4/2015,Active,1
AS-10225,Alan Schoenberger,Corporate,South,Alabama,Montgomery,1,2216.8,444.69,0.0,10/18/2014,Active,1
AS-10225,Alan Schoenberger,Corporate,West,California,San Francisco,1,69.48,20.84,0.0,12/8/2017,Active,1
AS-10225,Alan Schoenberger,Corporate,West,Colorado,Longmont,1,165.6,-6.21,0.2,12/2/2016,Active,1
AS-10225,Alan Schoenberger,Corporate,West,Utah,Provo,1,1782.1,247.59,0.086,9/17/2017,Active,1
AS-10240,Alan Shonely,Consumer,East,Ohio,Cleveland,1,59.18,-31.92,0.45,6/21/2017,Active,1
AS-10240,Alan Shonely,Consumer,East,Pennsylvania,Philadelphia,2,80.64,9.82,0.2,7/26/2015,Active,1
AS-10240,Alan Shonely,Consumer,South,Florida,Tampa,1,370.78,33.6,0.4,3/15/2014,Active,1
AS-10240,Alan Shonely,Consumer,South,Virginia,Springfield,1,5.56,1.45,0.0,3/29/2015,Active,1
AS-10240,Alan Shonely,Consumer,West,California,Los Angeles,1,60.81,17.03,0.0,6/25/2016,Active,1
AS-10240,Alan Shonely,Consumer,West,California,Redondo Beach,1,7.64,3.74,0.0,10/11/2014,Active,1
AS-10285,Alejandro Savely,Corporate,Central,Illinois,Palatine,1,116.31,23.26,0.2,12/11/2017,Active,1
AS-10285,Alejandro Savely,Corporate,Central,Indiana,Noblesville,1,2678.94,241.1,0.0,11/11/2016,Active,1
AS-10285,Alejandro Savely,Corporate,Central,Texas,Dallas,1,84.62,27.76,0.5,5/21/2016,Active,1
AS-10285,Alejandro Savely,Corporate,East,Pennsylvania,Philadelphia,1,23.99,-15.99,0.4,11/5/2016,Active,1
AS-10285,Alejandro Savely,Corporate,West,California,San Francisco,1,100.5,42.82,0.1,10/28/2016,Active,1
AS-10285,Alejandro Savely,Corporate,West,Washington,Seattle,1,209.88,35.68,0.0,11/4/2016,Active,1
AS-10630,Ann Steele,Home Office,Central,Texas,Pasadena,1,372.45,56.9,0.267,9/29/2017,Active,1
AS-10630,Ann Steele,Home Office,East,Pennsylvania,Philadelphia,1,5.68,1.92,0.2,8/1/2014,Active,1
AS-10630,Ann Steele,Home Office,South,Florida,Boynton Beach,1,32.09,10.41,0.2,4/30/2017,Active,1
AS-10630,Ann Steele,Home Office,South,Kentucky,Louisville,1,13.28,6.37,0.0,9/22/2016,Active,1
AS-10630,Ann Steele,Home Office,South,Tennessee,Knoxville,1,4.61,1.67,0.2,3/17/2017,Active,1
AS-10630,Ann Steele,Home Office,West,California,San Francisco,1,135.94,-10.81,0.2,9/3/2015,Active,1
AS-10630,Ann Steele,Home Office,West,Washington,Seattle,1,269.36,70.03,0.0,12/7/2014,Active,1
AT-10435,Alyssa Tate,Home Office,East,Connecticut,Meriden,1,11.12,2.89,0.0,4/2/2017,Active,1
AT-10435,Alyssa Tate,Home Office,East,Ohio,Akron,1,5.74,-4.59,0.7,11/24/2014,Active,1
AT-10435,Alyssa Tate,Home Office,South,Florida,Tamarac,1,3.44,-2.53,0.7,9/6/2015,Active,1
AT-10435,Alyssa Tate,Home Office,West,California,Los Angeles,3,1151.51,105.1,0.067,12/9/2017,Active,1
AT-10735,Annie Thurman,Consumer,Central,Illinois,Chicago,1,95.98,6.0,0.2,8/1/2017,Active,1
AT-10735,Annie Thurman,Consumer,Central,Texas,Houston,1,303.92,19.19,0.2,5/30/2016,Active,1
AT-10735,Annie Thurman,Consumer,East,Connecticut,Bristol,1,121.24,21.48,0.0,8/30/2014,Active,1
AT-10735,Annie Thurman,Consumer,East,New Jersey,Morristown,1,2643.06,739.52,0.0,11/23/2015,Active,1
AT-10735,Annie Thurman,Consumer,East,New York,New York City,2,361.86,91.2,0.05,7/17/2016,Active,1
AT-10735,Annie Thurman,Consumer,South,Tennessee,Nashville,1,147.34,49.73,0.2,11/3/2014,Active,1
AT-10735,Annie Thurman,Consumer,West,California,Los Angeles,1,5.94,0.12,0.0,7/7/2017,Active,1
AT-10735,Annie Thurman,Consumer,West,California,Stockton,1,55.36,18.68,0.2,9/9/2016,Active,1
AT-10735,Annie Thurman,Consumer,West,Washington,Seattle,1,97.16,28.18,0.0,5/19/2017,Active,1
AW-10840,Anthony Witt,Consumer,Central,Texas,Allen,1,30.26,-13.88,0.5,11/29/2015,Active,1
AW-10840,Anthony Witt,Consumer,East,Pennsylvania,Philadelphia,1,321.25,26.94,0.2,12/10/2017,Active,1
AW-10840,Anthony Witt,Consumer,West,California,Bakersfield,1,284.98,52.32,0.067,9/2/2017,Active,1
AW-10840,Anthony Witt,Consumer,West,New Mexico,Farmington,1,12.88,0.39,0.0,4/13/2015,Active,1
AW-10930,Arthur Wiediger,Home Office,Central,Illinois,Aurora,1,68.2,-42.57,0.5,7/14/2014,Active,1
AW-10930,Arthur Wiediger,Home Office,Central,Minnesota,Minneapolis,1,15.28,7.49,0.0,11/14/2017,Active,1
AW-10930,Arthur Wiediger,Home Office,Central,Oklahoma,Oklahoma City,1,1117.92,55.9,0.0,11/18/2016,Active,1
AW-10930,Arthur Wiediger,Home Office,Central,Texas,Houston,1,546.62,-271.06,0.443,6/12/2016,Active,1
AW-10930,Arthur Wiediger,Home Office,East,Pennsylvania,Philadelphia,1,4.93,1.72,0.2,10/7/2016,Active,1
AW-10930,Arthur Wiediger,Home Office,West,California,San Francisco,1,696.08,79.73,0.2,8/31/2017,Active,1
AW-10930,Arthur Wiediger,Home Office,West,Montana,Helena,1,403.94,64.25,0.1,11/13/2015,Active,1
AY-10555,Andy Yotov,Corporate,East,Pennsylvania,Philadelphia,1,8.02,1.1,0.2,12/26/2014,Active,1
AY-10555,Andy Yotov,Corporate,West,California,Los Angeles,1,199.99,64.51,0.0,4/6/2014,Active,1
AY-10555,Andy Yotov,Corporate,West,California,Oceanside,1,222.03,31.04,0.15,12/16/2017,Active,1
AY-10555,Andy Yotov,Corporate,West,California,San Francisco,1,66.98,6.7,0.2,12/18/2016,Active,1
AZ-10750,Annie Zypern,Consumer,Central,Illinois,Wheeling,1,121.54,15.19,0.2,7/23/2017,Active,1
AZ-10750,Annie Zypern,Consumer,Central,Texas,Dallas,1,25.18,7.66,0.2,3/17/2014,Active,1
AZ-10750,Annie Zypern,Consumer,East,New York,New York City,2,403.42,75.1,0.05,5/12/2015,Active,1
AZ-10750,Annie Zypern,Consumer,West,California,Los Angeles,1,152.92,24.44,0.1,4/22/2015,Active,1
AZ-10750,Annie Zypern,Consumer,West,California,San Diego,1,918.97,32.56,0.1,2/5/2016,Active,1
BB-10990,Barry Blumstein,Corporate,Central,Texas,San Antonio,1,374.08,-8.22,0.5,11/2/2015,Active,1
BB-10990,Barry Blumstein,Corporate,East,Ohio,Toledo,1,17.48,1.31,0.2,6/1/2017,Active,1
BB-10990,Barry Blumstein,Corporate,West,Arizona,Sierra Vista,1,61.7,12.88,0.2,4/1/2016,Active,1
BB-10990,Barry Blumstein,Corporate,West,California,Inglewood,1,14.8,5.61,0.0,9/16/2017,Active,1
BB-10990,Barry Blumstein,Corporate,West,California,Los Angeles,1,276.28,0.0,0.0,7/27/2014,Active,1
BB-11545,Brenda Bowman,Corporate,Central,Illinois,Chicago,1,143.96,-0.86,0.25,11/11/2016,Active,1
BB-11545,Brenda Bowman,Corporate,Central,Michigan,Jackson,1,1745.91,400.11,0.0,11/25/2016,Active,1
BB-11545,Brenda Bowman,Corporate,Central,Missouri,Saint Charles,1,10.56,4.75,0.0,6/5/2015,Active,1
BB-11545,Brenda Bowman,Corporate,Central,Texas,Fort Worth,1,39.61,-82.59,0.65,11/21/2015,Active,1
BB-11545,Brenda Bowman,Corporate,Central,Texas,Houston,1,31.87,11.55,0.2,9/15/2017,Active,1
BB-11545,Brenda Bowman,Corporate,East,Maryland,Columbia,1,2017.32,438.41,0.0,8/12/2017,Active,1
BB-11545,Brenda Bowman,Corporate,East,New Jersey,Vineland,1,239.43,32.97,0.0,12/26/2016,Active,1
BB-11545,Brenda Bowman,Corporate,South,Florida,Fort Lauderdale,1,1158.12,130.29,0.2,11/11/2017,Active,1
BB-11545,Brenda Bowman,Corporate,West,California,Oakland,1,1378.95,80.44,0.133,12/2/2017,Active,1
BC-11125,Becky Castell,Home Office,Central,Texas,Odessa,1,340.12,-9.72,0.3,9/13/2014,Active,1
BC-11125,Becky Castell,Home Office,East,New York,New York City,1,145.76,-8.1,0.1,8/12/2016,Active,1
BC-11125,Becky Castell,Home Office,East,New York,Troy,1,203.63,53.29,0.0,4/4/2016,Active,1
BC-11125,Becky Castell,Home Office,East,Pennsylvania,Philadelphia,1,319.98,92.0,0.2,6/20/2015,Active,1
BC-11125,Becky Castell,Home Office,West,Arizona,Peoria,1,668.74,2.88,0.2,6/11/2017,Active,1
BC-11125,Becky Castell,Home Office,West,California,El Cajon,1,478.48,47.85,0.2,7/6/2014,Active,1
BC-11125,Becky Castell,Home Office,West,California,Laguna Niguel,1,12.96,6.35,0.0,9/16/2016,Active,1
BC-11125,Becky Castell,Home Office,West,California,San Francisco,2,764.0,67.05,0.04,7/25/2016,Active,1
BD-11320,Bill Donatelli,Consumer,Central,Michigan,Detroit,1,64.75,29.14,0.0,8/10/2015,Active,1
BD-11320,Bill Donatelli,Consumer,Central,Minnesota,Minneapolis,1,2567.84,770.35,0.0,5/31/2015,Active,1
BD-11320,Bill Donatelli,Consumer,Central,Oklahoma,Tulsa,1,291.96,102.19,0.0,9/23/2017,Active,1
BD-11320,Bill Donatelli,Consumer,East,Pennsylvania,Philadelphia,1,492.84,-14.08,0.3,10/31/2016,Active,1
BD-11320,Bill Donatelli,Consumer,East,Rhode Island,Providence,1,69.66,31.35,0.0,4/12/2017,Active,1
BD-11320,Bill Donatelli,Consumer,West,California,Los Angeles,3,715.77,144.03,0.057,8/15/2016,Active,1
BD-11320,Bill Donatelli,Consumer,West,California,San Diego,1,38.24,-9.56,0.2,6/24/2016,Active,1
BD-11320,Bill Donatelli,Consumer,West,California,San Francisco,1,1121.57,0.0,0.2,4/15/2016,Active,1
BD-11320,Bill Donatelli,Consumer,West,California,Woodland,1,239.98,24.0,0.2,9/18/2016,Active,1
BD-11320,Bill Donatelli,Consumer,West,Washington,Seattle,1,115.92,17.1,0.067,6/10/2017,Active,1
BD-11500,Bradley Drucker,Consumer,Central,Illinois,Chicago,1,344.27,102.76,0.4,10/14/2014,Active,1
BD-11500,Bradley Drucker,Consumer,Central,Wisconsin,Green Bay,1,468.9,206.32,0.0,2/1/2014,Active,1
BD-11500,Bradley Drucker,Consumer,South,Georgia,Columbus,1,3002.65,788.84,0.0,1/26/2017,Active,1
BD-11500,Bradley Drucker,Consumer,South,Virginia,Newport News,1,31.12,14.63,0.0,9/16/2015,Active,1
BD-11500,Bradley Drucker,Consumer,South,Virginia,Richmond,1,194.32,56.35,0.0,12/23/2015,Active,1
BD-11500,Bradley Drucker,Consumer,West,California,San Francisco,1,369.98,-26.78,0.075,11/25/2017,Active,1
BD-11560,Brendan Dodson,Home Office,South,Virginia,Springfield,1,151.96,36.47,0.0,5/30/2015,Active,1
BD-11560,Brendan Dodson,Home Office,West,California,Fresno,1,168.58,80.24,0.0,3/27/2017,Active,1
BD-11605,Brian Dahlen,Consumer,East,Massachusetts,Lawrence,1,22.2,10.43,0.0,12/26/2015,Active,1
BD-11605,Brian Dahlen,Consumer,East,Pennsylvania,Lancaster,1,170.79,0.0,0.3,12/30/2016,Active,1
BD-11605,Brian Dahlen,Consumer,South,Florida,Miami,1,253.82,87.99,0.2,9/24/2017,Active,1
BD-11605,Brian Dahlen,Consumer,South,Louisiana,Monroe,1,207.82,68.99,0.0,6/11/2015,Active,1
BD-11605,Brian Dahlen,Consumer,South,Virginia,Springfield,1,448.81,124.5,0.0,4/12/2016,Active,1
BD-11605,Brian Dahlen,Consumer,West,California,San Francisco,2,2185.03,342.93,0.094,8/15/2014,Active,1
BD-11620,Brian DeCherney,Consumer,Central,Oklahoma,Lawton,1,582.07,78.09,0.0,10/22/2017,Active,1
BD-11620,Brian DeCherney,Consumer,East,New York,New York City,1,33.57,11.75,0.2,12/25/2016,Active,1
BD-11620,Brian DeCherney,Consumer,East,Pennsylvania,Philadelphia,1,114.56,-26.68,0.3,3/8/2016,Active,1
BD-11620,Brian DeCherney,Consumer,South,North Carolina,Wilmington,1,310.69,108.74,0.2,6/30/2014,Active,1
BD-11620,Brian DeCherney,Consumer,West,California,Anaheim,1,302.38,22.68,0.2,12/31/2016,Active,1
BD-11620,Brian DeCherney,Consumer,West,California,San Francisco,1,194.85,12.18,0.2,10/1/2016,Active,1
BD-11635,Brian Derr,Consumer,East,New York,New York City,1,419.73,102.35,0.1,12/5/2015,Active,1
BD-11635,Brian Derr,Consumer,East,Ohio,Columbus,1,91.92,11.49,0.2,10/5/2014,Active,1
BD-11635,Brian Derr,Consumer,South,Kentucky,Bowling Green,1,71.0,27.69,0.0,12/21/2017,Active,1
BD-11725,Bruce Degenhardt,Consumer,East,Ohio,Newark,1,46.72,17.52,0.2,2/25/2016,Active,1
BD-11725,Bruce Degenhardt,Consumer,South,Georgia,Columbus,1,675.06,87.76,0.0,4/22/2017,Active,1
BD-11725,Bruce Degenhardt,Consumer,South,Kentucky,Richmond,1,365.91,149.48,0.0,7/3/2015,Active,1
BD-11725,Bruce Degenhardt,Consumer,South,Louisiana,Lafayette,1,253.86,38.79,0.0,5/30/2017,Active,1
BD-11725,Bruce Degenhardt,Consumer,West,California,Los Angeles,1,9.24,4.44,0.0,9/28/2017,Active,1
BD-11725,Bruce Degenhardt,Consumer,West,California,San Francisco,1,175.71,36.0,0.0,8/3/2017,Active,1
BD-11770,Bryan Davis,Consumer,Central,Texas,Houston,1,86.35,5.4,0.2,5/2/2016,Active,1
BD-11770,Bryan Davis,Consumer,East,New York,New York City,2,384.11,65.93,0.067,2/6/2017,Active,1
BD-11770,Bryan Davis,Consumer,East,Pennsylvania,Philadelphia,2,44.76,7.98,0.2,3/10/2016,Active,1
BD-11770,Bryan Davis,Consumer,West,Washington,Edmonds,1,143.24,61.96,0.1,9/10/2016,Active,1
BE-11335,Bill Eplett,Home Office,Central,Michigan,Jackson,1,3480.96,1234.37,0.0,9/2/2017,Active,1
BE-11335,Bill Eplett,Home Office,Central,Texas,Houston,1,20.94,7.07,0.2,7/25/2016,Active,1
BE-11335,Bill Eplett,Home Office,East,New York,New York City,1,81.98,40.17,0.0,1/15/2016,Active,1
BE-11335,Bill Eplett,Home Office,East,New York,Rome,1,408.96,129.91,0.0,7/17/2017,Active,1
BE-11335,Bill Eplett,Home Office,West,California,San Francisco,1,211.84,76.26,0.0,3/23/2017,Active,1
BE-11410,Bobby Elias,Consumer,Central,Illinois,Aurora,1,268.58,90.64,0.2,1/21/2017,Active,1
BE-11410,Bobby Elias,Consumer,Central,Wisconsin,Appleton,1,1649.75,544.42,0.0,10/14/2016,Active,1
BE-11410,Bobby Elias,Consumer,East,Ohio,Lancaster,1,30.35,10.62,0.2,2/7/2016,Active,1
BE-11410,Bobby Elias,Consumer,South,Florida,Miami,1,251.64,88.07,0.2,9/23/2017,Active,1
BE-11410,Bobby Elias,Consumer,West,California,Concord,1,61.12,22.16,0.2,11/18/2016,Active,1
BE-11455,Brad Eason,Home Office,Central,Iowa,Des Moines,1,25.9,12.69,0.0,9/14/2015,Active,1
BE-11455,Brad Eason,Home Office,Central,Kansas,Olathe,1,107.94,26.98,0.0,9/5/2016,Active,1
BE-11455,Brad Eason,Home Office,Central,Missouri,Springfield,1,54.48,15.25,0.0,5/6/2016,Active,1
BE-11455,Brad Eason,Home Office,East,Ohio,Cleveland,1,979.63,-52.07,0.433,4/20/2017,Active,1
BE-11455,Brad Eason,Home Office,East,Ohio,Lorain,1,111.5,28.83,0.2,5/6/2016,Active,1
BE-11455,Brad Eason,Home Office,East,Rhode Island,Providence,1,448.21,107.51,0.0,8/2/2015,Active,1
BF-10975,Barbara Fisher,Corporate,Central,Indiana,Columbus,1,328.54,157.38,0.0,11/20/2016,Active,1
BF-10975,Barbara Fisher,Corporate,East,New Jersey,Vineland,1,11.12,2.89,0.0,7/6/2015,Active,1
BF-10975,Barbara Fisher,Corporate,East,New York,New York City,1,17.94,4.49,0.0,7/14/2014,Active,1
BF-10975,Barbara Fisher,Corporate,East,Pennsylvania,Philadelphia,1,20.66,6.97,0.2,9/30/2017,Active,1
BF-10975,Barbara Fisher,Corporate,South,Georgia,Roswell,1,6.48,3.11,0.0,6/13/2015,Active,1
BF-10975,Barbara Fisher,Corporate,South,North Carolina,Charlotte,1,202.9,57.64,0.2,8/1/2014,Active,1
BF-10975,Barbara Fisher,Corporate,South,North Carolina,Fayetteville,1,12.16,-5.04,0.45,7/5/2015,Active,1
BF-11005,Barry Franz,Home Office,Central,Texas,Pasadena,1,327.42,-388.28,0.6,7/28/2016,Active,1
BF-11005,Barry Franz,Home Office,West,California,Los Angeles,1,252.15,22.56,0.1,5/5/2016,Active,1
BF-11005,Barry Franz,Home Office,West,California,Pasadena,1,739.74,71.97,0.04,11/21/2017,Active,1
BF-11005,Barry Franz,Home Office,West,Colorado,Aurora,1,14.58,2.37,0.2,9/25/2014,Active,1
